Program ID,Broad Field,Field,Institution Name,Program Name,Average Number of Publications (2000-2006) per Allocated Faculty (2006),Average Citations per Publication,Percent of Faculty with Grants (2006),Awards per Allocated Faculty Member (2006)
20048990,Humanities,"History of Art, Architecture and Archaeology",Bryn Mawr College,History of Art,6.26,N/D,13.8%,4.8
20019042,Humanities,"History of Art, Architecture and Archaeology",Case Western Reserve University,Art History,14.71,N/D,12.5%,1.92
20057017,Humanities,"History of Art, Architecture and Archaeology",City University of New York Grad. Center,Art History,14.53,N/D,36.4%,1.69
20057402,Humanities,"History of Art, Architecture and Archaeology",Columbia University In The City of New York,Architecture,20.49,N/D,59.8%,3.14
20057415,Humanities,"History of Art, Architecture and Archaeology",Columbia University In The City of New York,Art History and Archaeology,20.35,N/D,0%,6.69
20015538,Humanities,"History of Art, Architecture and Archaeology",Cornell University,Architecture,6,N/D,33.3%,0.64
20015842,Humanities,"History of Art, Architecture and Archaeology",Cornell University,History of Art and Archeology,3.57,N/D,0%,0.34
20030128,Humanities,"History of Art, Architecture and Archaeology",Duke University,Art History,12.83,N/D,37%,7.34
20061919,Humanities,"History of Art, Architecture and Archaeology",Emory University,Art History,7.4,N/D,20%,0.88
20027199,Humanities,"History of Art, Architecture and Archaeology",Florida State University,Art History,7.4,N/D,0%,1
20066118,Humanities,"History of Art, Architecture and Archaeology",Harvard University,History of Art and Architecture,15.31,N/D,15.5%,4.3
20060389,Humanities,"History of Art, Architecture and Archaeology",Illinois Institute of Technology,Architecture,8.25,N/D,14.3%,0.03
20046329,Humanities,"History of Art, Architecture and Archaeology",Indiana University At Bloomington,Fine Arts-Art History,6.41,N/D,0.3%,3.19
20056759,Humanities,"History of Art, Architecture and Archaeology",Johns Hopkins University,History of Art,15.65,N/D,8.4%,4.53
20033332,Humanities,"History of Art, Architecture and Archaeology",Massachusetts Institute of Technology,"History, Theory and Criticism",17,N/D,14.3%,4.73
20064369,Humanities,"History of Art, Architecture and Archaeology",New York University,History of Art and Archeology/IFA,14.83,N/D,41.7%,2.29
20068789,Humanities,"History of Art, Architecture and Archaeology",Northwestern University,Art History,14.33,N/D,15.2%,4.01
20029087,Humanities,"History of Art, Architecture and Archaeology",Ohio State University Main Campus,History of Art,7.36,N/D,30%,0.78
20031185,Humanities,"History of Art, Architecture and Archaeology",Penn State University,Art History,6.37,N/D,17.7%,0.94
20032362,Humanities,"History of Art, Architecture and Archaeology",Princeton University,Architecture,15.35,N/D,19.5%,1.04
20032375,Humanities,"History of Art, Architecture and Archaeology",Princeton University,Art and Archaeology,15.14,N/D,21.4%,4.9
20012379,Humanities,"History of Art, Architecture and Archaeology",Rutgers The State University of New Jersey New Brunswick Campus,Art History,11.44,N/D,18.2%,2.6
20052384,Humanities,"History of Art, Architecture and Archaeology",Stanford University,Art History,7.34,N/D,12.6%,2.65
20037396,Humanities,"History of Art, Architecture and Archaeology",State University of New York At Binghamton,Art History,10.24,N/D,0.5%,0.1
20038078,Humanities,"History of Art, Architecture and Archaeology",State University of New York At Stony Brook,Art History and Criticism,12.8,N/D,0%,2.36
20042190,Humanities,"History of Art, Architecture and Archaeology",Temple University,Art History,10.5,N/D,44.4%,1.83
20060981,Humanities,"History of Art, Architecture and Archaeology",University of California-Berkeley,History of Art,14.33,N/D,17.4%,6.85
20053037,Humanities,"History of Art, Architecture and Archaeology",University of California-Los Angeles,Archeology,28.31,N/D,64.2%,2.2
20053040,Humanities,"History of Art, Architecture and Archaeology",University of California-Los Angeles,Architecture,8.64,N/D,19.2%,1.67
20053053,Humanities,"History of Art, Architecture and Archaeology",University of California-Los Angeles,Art History,15.64,N/D,27.6%,3.63
20070133,Humanities,"History of Art, Architecture and Archaeology",University of California-Santa Barbara,Art History,8.71,N/D,35.4%,1.26
20014212,Humanities,"History of Art, Architecture and Archaeology",University of Chicago,Art History,17.34,N/D,29.8%,7.49
20012094,Humanities,"History of Art, Architecture and Archaeology",University of Delaware,Art History,6.73,N/D,25.7%,2.81
20019592,Humanities,"History of Art, Architecture and Archaeology",University of Georgia,Art,8.65,N/D,13.2%,0.49
20038793,Humanities,"History of Art, Architecture and Archaeology",University of Illinois At Urbana-Champaign,Art History,7.1,N/D,1.5%,2.46
20020510,Humanities,"History of Art, Architecture and Archaeology",University of Iowa,Art History,8.7,N/D,34.3%,0.32
20051204,Humanities,"History of Art, Architecture and Archaeology",University of Kansas,History of Art,9.8,N/D,27.3%,0.71
20026268,Humanities,"History of Art, Architecture and Archaeology",University of Louisville,Art History,2.75,N/D,16.7%,0.06
20050001,Humanities,"History of Art, Architecture and Archaeology",University of Maryland College Park,Art History,8.84,N/D,24.4%,3.96
20035495,Humanities,"History of Art, Architecture and Archaeology",University of Michigan-Ann Arbor,History of Art,9.87,N/D,23.6%,2.03
20025201,Humanities,"History of Art, Architecture and Archaeology",University of Missouri - Columbia,Art History and Archaeology,5.78,N/D,20%,0.83
20015211,Humanities,"History of Art, Architecture and Archaeology",University of New Mexico Main Campus,Art History,3.75,N/D,10%,0
20045087,Humanities,"History of Art, Architecture and Archaeology",University of North Carolina At Chapel Hill,Art History,7.16,N/D,25.4%,6.46
20036957,Humanities,"History of Art, Architecture and Archaeology",University of Pennsylvania,History of Art,16.65,N/D,26.3%,3.86
20049737,Humanities,"History of Art, Architecture and Archaeology",University of Pittsburgh Pittsburgh Campus,History of Art and Architecture,13.54,N/D,11.6%,2.58
20039637,Humanities,"History of Art, Architecture and Archaeology",University of Minnesota-Twin Cities,Art History,14.87,N/D,14%,3.28
20061320,Humanities,"History of Art, Architecture and Archaeology",University of Texas At Austin,Art History,13.33,N/D,22%,4.26
20067971,Humanities,"History of Art, Architecture and Archaeology",University of Southern California,Art History,11.78,N/D,15.5%,1.93
20056076,Humanities,"History of Art, Architecture and Archaeology",University of Texas At Dallas,Aesthetic Studies,14.4,N/D,13.3%,0.32
20023300,Humanities,"History of Art, Architecture and Archaeology",University of Virginia,History of Art,6.33,N/D,26%,3.08
20059442,Humanities,"History of Art, Architecture and Archaeology",University of Washington,Art History,11.78,N/D,47.3%,0
20030322,Humanities,"History of Art, Architecture and Archaeology",University of Wisconsin-Madison,Art History,6.56,N/D,32.1%,2.27
20026585,Humanities,"History of Art, Architecture and Archaeology",University of Wisconsin-Milwaukee,Architecture,3.5,N/D,50%,0
20017400,Humanities,"History of Art, Architecture and Archaeology",Virginia Commonwealth University,Art History,9.75,N/D,22.2%,0
20069704,Humanities,"History of Art, Architecture and Archaeology",Washington University In St. Louis,Art History and Archaeology,9.8,N/D,26.3%,2.2
20063551,Humanities,"History of Art, Architecture and Archaeology",Yale University,History of Art,14.73,N/D,28%,2.33
20025117,Humanities,"Languages, Societies and Cultures",Brandeis University,Near Eastern and Judaic Studies,16.87,N/D,51.5%,1.23
20018373,Humanities,"Languages, Societies and Cultures",Brown University,Italian Studies,6.85,N/D,0%,1.73
20018496,Humanities,"Languages, Societies and Cultures",Brown University,Slavic Studies,14,N/D,0%,1.01
20049009,Humanities,"Languages, Societies and Cultures",Bryn Mawr College,Russian,10.54,N/D,40.7%,0
20057583,Humanities,"Languages, Societies and Cultures",Columbia University In The City of New York,East Asian Languages and Cultures,30.9,N/D,18.4%,2.39
20057703,Humanities,"Languages, Societies and Cultures",Columbia University In The City of New York,Italian,23.33,N/D,24.9%,3.61
20057758,Humanities,"Languages, Societies and Cultures",Columbia University In The City of New York,Middle East and Asian Languages And Cultures,68.25,N/D,20%,1.63
20057871,Humanities,"Languages, Societies and Cultures",Columbia University In The City of New York,Slavic Languages,15.67,N/D,0%,2.14
20015716,Humanities,"Languages, Societies and Cultures",Cornell University,East Asian Literature,5.45,N/D,20.7%,0
20070890,Humanities,"Languages, Societies and Cultures",Cornell University,Medieval Studies,7.84,N/D,0%,1.08
20065902,Humanities,"Languages, Societies and Cultures",Harvard University,Celtic Language and Literature,1.33,N/D,0%,0.25
20066024,Humanities,"Languages, Societies and Cultures",Harvard University,East Asian Lang. & Civ.,20.02,N/D,28.1%,1.58
20066147,Humanities,"Languages, Societies and Cultures",Harvard University,Inner Asian & Altaic Studies,26.09,N/D,33.1%,2.06
20066228,Humanities,"Languages, Societies and Cultures",Harvard University,Middle Eastern Studies,14.35,N/D,8%,2.05
20066257,Humanities,"Languages, Societies and Cultures",Harvard University,Near Eastern Languages and Civilizations,10,N/D,0%,0.33
20066422,Humanities,"Languages, Societies and Cultures",Harvard University,Sanskrit and Indian Studies,13.71,N/D,0%,3.77
20066435,Humanities,"Languages, Societies and Cultures",Harvard University,Slavic Languages and Literature,17.47,N/D,12%,0.75
20046196,Humanities,"Languages, Societies and Cultures",Indiana University At Bloomington,Central Eurasian Studies,8.63,N/D,29.6%,3.03
20046219,Humanities,"Languages, Societies and Cultures",Indiana University At Bloomington,Chinese,8.93,N/D,33.3%,0
20046442,Humanities,"Languages, Societies and Cultures",Indiana University At Bloomington,Italian,9.99,N/D,0.9%,0.24
20046455,Humanities,"Languages, Societies and Cultures",Indiana University At Bloomington,Japanese,6.35,N/D,1.2%,0.25
20046549,Humanities,"Languages, Societies and Cultures",Indiana University At Bloomington,Near Eastern Languages & Cultures,9.58,N/D,0.2%,3.09
20056885,Humanities,"Languages, Societies and Cultures",Johns Hopkins University,Near Eastern Studies,10.67,N/D,66.7%,0
20064343,Humanities,"Languages, Societies and Cultures",New York University,Hebrew and Judaic Studies,22.33,N/D,0.1%,2.02
20056814,Humanities,"Languages, Societies and Cultures",Johns Hopkins University,Italian,17.05,N/D,0%,1.85
20046659,Humanities,"Languages, Societies and Cultures",Indiana University At Bloomington,Slavic Languages & Literature,3.93,N/D,0.3%,0.76
20064372,Humanities,"Languages, Societies and Cultures",New York University,Institute for French Studies,12.88,N/D,0%,5.52
20064385,Humanities,"Languages, Societies and Cultures",New York University,Italian Studies,8,N/D,0%,3
20064437,Humanities,"Languages, Societies and Cultures",New York University,Middle Eastern and Islamic Studies,9.71,N/D,29.2%,0.61
20064550,Humanities,"Languages, Societies and Cultures",New York University,Program in History & Middle Eastern Studies,20.5,N/D,0%,1.93
20069076,Humanities,"Languages, Societies and Cultures",Northwestern University,Slavic Languages and Literatures,16.93,N/D,33%,3.65
20028910,Humanities,"Languages, Societies and Cultures",Ohio State University Main Campus,East Asian Languages and Literatures,9.8,N/D,50.5%,0.36
20029333,Humanities,"Languages, Societies and Cultures",Ohio State University Main Campus,Slavic and East European Languages and Literatures,8.18,N/D,31.8%,0.25
20032469,Humanities,"Languages, Societies and Cultures",Princeton University,East Asian Studies,11.26,N/D,30.7%,2.48
20032605,Humanities,"Languages, Societies and Cultures",Princeton University,Near Eastern Studies,10.59,N/D,24.9%,3.99
20032689,Humanities,"Languages, Societies and Cultures",Princeton University,Slavic  Languages and  Literatures,9.73,N/D,2.2%,0.07
20012612,Humanities,"Languages, Societies and Cultures",Rutgers The State University of New Jersey New Brunswick Campus,Italian,13,N/D,0%,0.69
20052685,Humanities,"Languages, Societies and Cultures",Stanford University,Japanese,10.25,N/D,0%,0.24
20052753,Humanities,"Languages, Societies and Cultures",Stanford University,Modern Thought and Literature,15.05,N/D,18.7%,2.46
